"StatRec","Survey","F_CODE","Quarter","Year","Lusitanian","Boreal","ratio","Lat","Lon","WKT"
"51E8","NS-IBTS","27.4.a",1,1993,11,9,1.22222222222222,-1.5,61.25,"POLYGON ((-2.00000000039967 60.9999999996003,-2.00000000039967 61.5000000003998,-0.999999999700151 61.5000000003998,-0.999999999700151 60.9999999996003,-2.00000000039967 60.9999999996003))"
"51E9","NS-IBTS","27.4.a",1,1993,10,9,1.11111111111111,-0.5,61.25,"POLYGON ((-0.999999999700151 60.9999999996003,-0.999999999700151 61.5000000003998,0.000000000099988 61.5000000003998,0.000000000099988 60.9999999996003,-0.999999999700151 60.9999999996003))"
"51F0","NS-IBTS","27.4.a",1,1993,7,11,0.636363636363636,0.5,61.25,"POLYGON ((0.000000000099988 60.9999999996003,0.000000000099988 61.5000000003998,0.999999999900126 61.5000000003998,0.999999999900126 60.9999999996003,0.000000000099988 60.9999999996003))"
"51F1","NS-IBTS","27.4.a",1,1993,8,11,0.727272727272727,1.5,61.25,"POLYGON ((0.999999999900126 60.9999999996003,0.999999999900126 61.5000000003998,1.99999999970026 61.5000000003998,1.99999999970026 60.9999999996003,0.999999999900126 60.9999999996003))"
"51F2","NS-IBTS","27.4.a",1,1993,7,13,0.538461538461538,2.5,61.25,"POLYGON ((1.99999999970026 60.9999999996003,1.99999999970026 61.5000000003998,3.00000000039972 61.5000000003998,3.00000000039972 60.9999999996003,1.99999999970026 60.9999999996003))"
"31F1","NS-IBTS","27.4.c",1,1994,6,4,1.5,1.5,51.25,"POLYGON ((0.999999999900126 50.9999999998002,0.999999999900126 51.4999999997003,1.99999999970026 51.4999999997003,1.99999999970026 50.9999999998002,0.999999999900126 50.9999999998002))"
"31F2","NS-IBTS","27.4.c",1,1994,9,6,1.5,2.5,51.25,"POLYGON ((1.99999999970026 50.9999999998002,1.99999999970026 51.4999999997003,3.00000000039972 51.4999999997003,3.00000000039972 50.9999999998002,1.99999999970026 50.9999999998002))"
"32F1","NS-IBTS","27.4.c",1,1994,11,6,1.83333333333333,1.5,51.75,"POLYGON ((0.999999999900126 51.4999999997003,0.999999999900126 51.9999999996003,1.99999999970026 51.9999999996003,1.99999999970026 51.4999999997003,0.999999999900126 51.4999999997003))"
"32F2","NS-IBTS","27.4.c",1,1994,8,5,1.6,2.5,51.75,"POLYGON ((1.99999999970026 51.4999999997003,1.99999999970026 51.9999999996003,3.00000000039972 51.9999999996003,3.00000000039972 51.4999999997003,1.99999999970026 51.4999999997003))"
"32F3","NS-IBTS","27.4.c",1,1994,8,4,2,3.5,51.75,"POLYGON ((3.00000000039972 51.4999999997003,3.00000000039972 51.9999999996003,4.00000000019992 51.9999999996003,4.00000000019992 51.4999999997003,3.00000000039972 51.4999999997003))"
"33F1","NS-IBTS","27.4.c",1,1994,10,4,2.5,1.5,52.25,"POLYGON ((0.999999999900126 51.9999999996003,0.999999999900126 52.5000000003998,1.99999999970026 52.5000000003998,1.99999999970026 51.9999999996003,0.999999999900126 51.9999999996003))"
"33F2","NS-IBTS","27.4.c",1,1994,10,6,1.66666666666667,2.5,52.25,"POLYGON ((1.99999999970026 51.9999999996003,1.99999999970026 52.5000000003998,3.00000000039972 52.5000000003998,3.00000000039972 51.9999999996003,1.99999999970026 51.9999999996003))"
"33F3","NS-IBTS","27.4.c",1,1994,7,4,1.75,3.5,52.25,"POLYGON ((3.00000000039972 51.9999999996003,3.00000000039972 52.5000000003998,4.00000000019992 52.5000000003998,4.00000000019992 51.9999999996003,3.00000000039972 51.9999999996003))"
"33F4","NS-IBTS","27.4.c",1,1994,5,5,1,4.5,52.25,"POLYGON ((4.00000000019992 51.9999999996003,4.00000000019992 52.5000000003998,5.00000000000006 52.5000000003998,5.00000000000006 51.9999999996003,4.00000000019992 51.9999999996003))"
"34F1","NS-IBTS","27.4.c",1,1994,7,6,1.16666666666667,1.5,52.75,"POLYGON ((0.999999999900126 52.5000000003998,0.999999999900126 53.0000000002998,1.99999999970026 53.0000000002998,1.99999999970026 52.5000000003998,0.999999999900126 52.5000000003998))"
"34F2","NS-IBTS","27.4.c",1,1994,8,6,1.33333333333333,2.5,52.75,"POLYGON ((1.99999999970026 52.5000000003998,1.99999999970026 53.0000000002998,3.00000000039972 53.0000000002998,3.00000000039972 52.5000000003998,1.99999999970026 52.5000000003998))"
"34F3","NS-IBTS","27.4.c",1,1994,8,4,2,3.5,52.75,"POLYGON ((3.00000000039972 52.5000000003998,3.00000000039972 53.0000000002998,4.00000000019992 53.0000000002998,4.00000000019992 52.5000000003998,3.00000000039972 52.5000000003998))"
"34F4","NS-IBTS","27.4.c",1,1994,7,6,1.16666666666667,4.5,52.75,"POLYGON ((4.00000000019992 52.5000000003998,4.00000000019992 53.0000000002998,5.00000000000006 53.0000000002998,5.00000000000006 52.5000000003998,4.00000000019992 52.5000000003998))"
"35F0","NS-IBTS","27.4.c",1,1994,9,9,1,0.5,53.25,"POLYGON ((0.000000000099988 53.0000000002998,0.000000000099988 53.5000000001999,0.999999999900126 53.5000000001999,0.999999999900126 53.0000000002998,0.000000000099988 53.0000000002998))"
"35F1","NS-IBTS","27.4.c",1,1994,6,8,0.75,1.5,53.25,"POLYGON ((0.999999999900126 53.0000000002998,0.999999999900126 53.5000000001999,1.99999999970026 53.5000000001999,1.99999999970026 53.0000000002998,0.999999999900126 53.0000000002998))"
"35F2","NS-IBTS","27.4.c",1,1994,9,4,2.25,2.5,53.25,"POLYGON ((1.99999999970026 53.0000000002998,1.99999999970026 53.5000000001999,3.00000000039972 53.5000000001999,3.00000000039972 53.0000000002998,1.99999999970026 53.0000000002998))"
"35F3","NS-IBTS","27.4.c",1,1994,7,4,1.75,3.5,53.25,"POLYGON ((3.00000000039972 53.0000000002998,3.00000000039972 53.5000000001999,4.00000000019992 53.5000000001999,4.00000000019992 53.0000000002998,3.00000000039972 53.0000000002998))"
"35F4","NS-IBTS","27.4.c",1,1994,7,5,1.4,4.5,53.25,"POLYGON ((4.00000000019992 53.0000000002998,4.00000000019992 53.5000000001999,5.00000000000006 53.5000000001999,5.00000000000006 53.0000000002998,4.00000000019992 53.0000000002998))"
"36F0","NS-IBTS","27.4.b",1,1994,10,11,0.909090909090909,0.5,53.75,"POLYGON ((0.000000000099988 53.5000000001999,0.000000000099988 54.0000000001,0.999999999900126 54.0000000001,0.999999999900126 53.5000000001999,0.000000000099988 53.5000000001999))"
"36F1","NS-IBTS","27.4.b",1,1994,7,6,1.16666666666667,1.5,53.75,"POLYGON ((0.999999999900126 53.5000000001999,0.999999999900126 54.0000000001,1.99999999970026 54.0000000001,1.99999999970026 53.5000000001999,0.999999999900126 53.5000000001999))"
"36F2","NS-IBTS","27.4.b",1,1994,7,6,1.16666666666667,2.5,53.75,"POLYGON ((1.99999999970026 53.5000000001999,1.99999999970026 54.0000000001,3.00000000039972 54.0000000001,3.00000000039972 53.5000000001999,1.99999999970026 53.5000000001999))"
"36F3","NS-IBTS","27.4.b",1,1994,9,10,0.9,3.5,53.75,"POLYGON ((3.00000000039972 53.5000000001999,3.00000000039972 54.0000000001,4.00000000019992 54.0000000001,4.00000000019992 53.5000000001999,3.00000000039972 53.5000000001999))"
"36F4","NS-IBTS","27.4.b",1,1994,7,8,0.875,4.5,53.75,"POLYGON ((4.00000000019992 53.5000000001999,4.00000000019992 54.0000000001,5.00000000000006 54.0000000001,5.00000000000006 53.5000000001999,4.00000000019992 53.5000000001999))"
"36F5","NS-IBTS","27.4.b",1,1994,8,8,1,5.5,53.75,"POLYGON ((5.00000000000006 53.5000000001999,5.00000000000006 54.0000000001,5.9999999998002 54.0000000001,5.9999999998002 53.5000000001999,5.00000000000006 53.5000000001999))"
"36F6","NS-IBTS","27.4.b",1,1994,4,5,0.8,6.5,53.75,"POLYGON ((5.9999999998002 53.5000000001999,5.9999999998002 54.0000000001,6.99999999960033 54.0000000001,6.99999999960033 53.5000000001999,5.9999999998002 53.5000000001999))"
"36F7","NS-IBTS","27.4.b",1,1994,4,5,0.8,7.5,53.75,"POLYGON ((6.99999999960033 53.5000000001999,6.99999999960033 54.0000000001,8.00000000029985 54.0000000001,8.00000000029985 53.5000000001999,6.99999999960033 53.5000000001999))"
"37E9","NS-IBTS","27.4.b",1,1994,7,8,0.875,-0.5,54.25,"POLYGON ((-0.999999999700151 54.0000000001,-0.999999999700151 54.5000000000001,0.000000000099988 54.5000000000001,0.000000000099988 54.0000000001,-0.999999999700151 54.0000000001))"
"37F0","NS-IBTS","27.4.b",1,1994,9,11,0.818181818181818,0.5,54.25,"POLYGON ((0.000000000099988 54.0000000001,0.000000000099988 54.5000000000001,0.999999999900126 54.5000000000001,0.999999999900126 54.0000000001,0.000000000099988 54.0000000001))"
"37F1","NS-IBTS","27.4.b",1,1994,5,6,0.833333333333333,1.5,54.25,"POLYGON ((0.999999999900126 54.0000000001,0.999999999900126 54.5000000000001,1.99999999970026 54.5000000000001,1.99999999970026 54.0000000001,0.999999999900126 54.0000000001))"
"37F2","NS-IBTS","27.4.b",1,1994,7,8,0.875,2.5,54.25,"POLYGON ((1.99999999970026 54.0000000001,1.99999999970026 54.5000000000001,3.00000000039972 54.5000000000001,3.00000000039972 54.0000000001,1.99999999970026 54.0000000001))"
"37F3","NS-IBTS","27.4.b",1,1994,7,11,0.636363636363636,3.5,54.25,"POLYGON ((3.00000000039972 54.0000000001,3.00000000039972 54.5000000000001,4.00000000019992 54.5000000000001,4.00000000019992 54.0000000001,3.00000000039972 54.0000000001))"
"37F4","NS-IBTS","27.4.b",1,1994,6,7,0.857142857142857,4.5,54.25,"POLYGON ((4.00000000019992 54.0000000001,4.00000000019992 54.5000000000001,5.00000000000006 54.5000000000001,5.00000000000006 54.0000000001,4.00000000019992 54.0000000001))"
"37F5","NS-IBTS","27.4.b",1,1994,6,7,0.857142857142857,5.5,54.25,"POLYGON ((5.00000000000006 54.0000000001,5.00000000000006 54.5000000000001,5.9999999998002 54.5000000000001,5.9999999998002 54.0000000001,5.00000000000006 54.0000000001))"
"37F6","NS-IBTS","27.4.b",1,1994,6,6,1,6.5,54.25,"POLYGON ((5.9999999998002 54.0000000001,5.9999999998002 54.5000000000001,6.99999999960033 54.5000000000001,6.99999999960033 54.0000000001,5.9999999998002 54.0000000001))"
"37F7","NS-IBTS","27.4.b",1,1994,4,5,0.8,7.5,54.25,"POLYGON ((6.99999999960033 54.0000000001,6.99999999960033 54.5000000000001,8.00000000029985 54.5000000000001,8.00000000029985 54.0000000001,6.99999999960033 54.0000000001))"
"37F8","NS-IBTS","27.4.b",1,1994,4,7,0.571428571428571,8.5,54.25,"POLYGON ((8.00000000029985 54.0000000001,8.00000000029985 54.5000000000001,9.00000000009999 54.5000000000001,9.00000000009999 54.0000000001,8.00000000029985 54.0000000001))"
"38E9","NS-IBTS","27.4.b",1,1994,7,9,0.777777777777778,-0.5,54.75,"POLYGON ((-0.999999999700151 54.5000000000001,-0.999999999700151 54.9999999999001,0.000000000099988 54.9999999999001,0.000000000099988 54.5000000000001,-0.999999999700151 54.5000000000001))"
"38F0","NS-IBTS","27.4.b",1,1994,8,12,0.666666666666667,0.5,54.75,"POLYGON ((0.000000000099988 54.5000000000001,0.000000000099988 54.9999999999001,0.999999999900126 54.9999999999001,0.999999999900126 54.5000000000001,0.000000000099988 54.5000000000001))"
"38F1","NS-IBTS","27.4.b",1,1994,3,5,0.6,1.5,54.75,"POLYGON ((0.999999999900126 54.5000000000001,0.999999999900126 54.9999999999001,1.99999999970026 54.9999999999001,1.99999999970026 54.5000000000001,0.999999999900126 54.5000000000001))"
"38F2","NS-IBTS","27.4.b",1,1994,3,5,0.6,2.5,54.75,"POLYGON ((1.99999999970026 54.5000000000001,1.99999999970026 54.9999999999001,3.00000000039972 54.9999999999001,3.00000000039972 54.5000000000001,1.99999999970026 54.5000000000001))"
"38F3","NS-IBTS","27.4.b",1,1994,6,6,1,3.5,54.75,"POLYGON ((3.00000000039972 54.5000000000001,3.00000000039972 54.9999999999001,4.00000000019992 54.9999999999001,4.00000000019992 54.5000000000001,3.00000000039972 54.5000000000001))"
"38F4","NS-IBTS","27.4.b",1,1994,6,9,0.666666666666667,4.5,54.75,"POLYGON ((4.00000000019992 54.5000000000001,4.00000000019992 54.9999999999001,5.00000000000006 54.9999999999001,5.00000000000006 54.5000000000001,4.00000000019992 54.5000000000001))"
"38F5","NS-IBTS","27.4.b",1,1994,6,6,1,5.5,54.75,"POLYGON ((5.00000000000006 54.5000000000001,5.00000000000006 54.9999999999001,5.9999999998002 54.9999999999001,5.9999999998002 54.5000000000001,5.00000000000006 54.5000000000001))"
"38F6","NS-IBTS","27.4.b",1,1994,9,10,0.9,6.5,54.75,"POLYGON ((5.9999999998002 54.5000000000001,5.9999999998002 54.9999999999001,6.99999999960033 54.9999999999001,6.99999999960033 54.5000000000001,5.9999999998002 54.5000000000001))"
"38F7","NS-IBTS","27.4.b",1,1994,7,8,0.875,7.5,54.75,"POLYGON ((6.99999999960033 54.5000000000001,6.99999999960033 54.9999999999001,8.00000000029985 54.9999999999001,8.00000000029985 54.5000000000001,6.99999999960033 54.5000000000001))"
"38F8","NS-IBTS","27.4.b",1,1994,3,8,0.375,8.5,54.75,"POLYGON ((8.00000000029985 54.5000000000001,8.00000000029985 54.9999999999001,9.00000000009999 54.9999999999001,9.00000000009999 54.5000000000001,8.00000000029985 54.5000000000001))"
"39E8","NS-IBTS","27.4.b",1,1994,4,8,0.5,-1.5,55.25,"POLYGON ((-2.00000000039967 54.9999999999001,-2.00000000039967 55.4999999998002,-0.999999999700151 55.4999999998002,-0.999999999700151 54.9999999999001,-2.00000000039967 54.9999999999001))"
"39E9","NS-IBTS","27.4.b",1,1994,5,11,0.454545454545455,-0.5,55.25,"POLYGON ((-0.999999999700151 54.9999999999001,-0.999999999700151 55.4999999998002,0.000000000099988 55.4999999998002,0.000000000099988 54.9999999999001,-0.999999999700151 54.9999999999001))"
"39F0","NS-IBTS","27.4.b",1,1994,8,12,0.666666666666667,0.5,55.25,"POLYGON ((0.000000000099988 54.9999999999001,0.000000000099988 55.4999999998002,0.999999999900126 55.4999999998002,0.999999999900126 54.9999999999001,0.000000000099988 54.9999999999001))"
"39F1","NS-IBTS","27.4.b",1,1994,7,11,0.636363636363636,1.5,55.25,"POLYGON ((0.999999999900126 54.9999999999001,0.999999999900126 55.4999999998002,1.99999999970026 55.4999999998002,1.99999999970026 54.9999999999001,0.999999999900126 54.9999999999001))"
"39F2","NS-IBTS","27.4.b",1,1994,6,10,0.6,2.5,55.25,"POLYGON ((1.99999999970026 54.9999999999001,1.99999999970026 55.4999999998002,3.00000000039972 55.4999999998002,3.00000000039972 54.9999999999001,1.99999999970026 54.9999999999001))"
"39F3","NS-IBTS","27.4.b",1,1994,6,7,0.857142857142857,3.5,55.25,"POLYGON ((3.00000000039972 54.9999999999001,3.00000000039972 55.4999999998002,4.00000000019992 55.4999999998002,4.00000000019992 54.9999999999001,3.00000000039972 54.9999999999001))"
"39F4","NS-IBTS","27.4.b",1,1994,3,8,0.375,4.5,55.25,"POLYGON ((4.00000000019992 54.9999999999001,4.00000000019992 55.4999999998002,5.00000000000006 55.4999999998002,5.00000000000006 54.9999999999001,4.00000000019992 54.9999999999001))"
"39F5","NS-IBTS","27.4.b",1,1994,4,7,0.571428571428571,5.5,55.25,"POLYGON ((5.00000000000006 54.9999999999001,5.00000000000006 55.4999999998002,5.9999999998002 55.4999999998002,5.9999999998002 54.9999999999001,5.00000000000006 54.9999999999001))"
"39F6","NS-IBTS","27.4.b",1,1994,9,9,1,6.5,55.25,"POLYGON ((5.9999999998002 54.9999999999001,5.9999999998002 55.4999999998002,6.99999999960033 55.4999999998002,6.99999999960033 54.9999999999001,5.9999999998002 54.9999999999001))"
"39F7","NS-IBTS","27.4.b",1,1994,11,8,1.375,7.5,55.25,"POLYGON ((6.99999999960033 54.9999999999001,6.99999999960033 55.4999999998002,8.00000000029985 55.4999999998002,8.00000000029985 54.9999999999001,6.99999999960033 54.9999999999001))"
"39F8","NS-IBTS","27.4.b",1,1994,4,7,0.571428571428571,8.5,55.25,"POLYGON ((8.00000000029985 54.9999999999001,8.00000000029985 55.4999999998002,9.00000000009999 55.4999999998002,9.00000000009999 54.9999999999001,8.00000000029985 54.9999999999001))"
"40E8","NS-IBTS","27.4.b",1,1994,4,9,0.444444444444444,-1.5,55.75,"POLYGON ((-2.00000000039967 55.4999999998002,-2.00000000039967 55.9999999997003,-0.999999999700151 55.9999999997003,-0.999999999700151 55.4999999998002,-2.00000000039967 55.4999999998002))"
"40E9","NS-IBTS","27.4.b",1,1994,6,10,0.6,-0.5,55.75,"POLYGON ((-0.999999999700151 55.4999999998002,-0.999999999700151 55.9999999997003,0.000000000099988 55.9999999997003,0.000000000099988 55.4999999998002,-0.999999999700151 55.4999999998002))"
"40F0","NS-IBTS","27.4.b",1,1994,5,11,0.454545454545455,0.5,55.75,"POLYGON ((0.000000000099988 55.4999999998002,0.000000000099988 55.9999999997003,0.999999999900126 55.9999999997003,0.999999999900126 55.4999999998002,0.000000000099988 55.4999999998002))"
"40F1","NS-IBTS","27.4.b",1,1994,6,11,0.545454545454545,1.5,55.75,"POLYGON ((0.999999999900126 55.4999999998002,0.999999999900126 55.9999999997003,1.99999999970026 55.9999999997003,1.99999999970026 55.4999999998002,0.999999999900126 55.4999999998002))"
"40F2","NS-IBTS","27.4.b",1,1994,4,9,0.444444444444444,2.5,55.75,"POLYGON ((1.99999999970026 55.4999999998002,1.99999999970026 55.9999999997003,3.00000000039972 55.9999999997003,3.00000000039972 55.4999999998002,1.99999999970026 55.4999999998002))"
"40F3","NS-IBTS","27.4.b",1,1994,4,11,0.363636363636364,3.5,55.75,"POLYGON ((3.00000000039972 55.4999999998002,3.00000000039972 55.9999999997003,4.00000000019992 55.9999999997003,4.00000000019992 55.4999999998002,3.00000000039972 55.4999999998002))"
"40F4","NS-IBTS","27.4.b",1,1994,3,11,0.272727272727273,4.5,55.75,"POLYGON ((4.00000000019992 55.4999999998002,4.00000000019992 55.9999999997003,5.00000000000006 55.9999999997003,5.00000000000006 55.4999999998002,4.00000000019992 55.4999999998002))"
"40F5","NS-IBTS","27.4.b",1,1994,6,10,0.6,5.5,55.75,"POLYGON ((5.00000000000006 55.4999999998002,5.00000000000006 55.9999999997003,5.9999999998002 55.9999999997003,5.9999999998002 55.4999999998002,5.00000000000006 55.4999999998002))"
"40F6","NS-IBTS","27.4.b",1,1994,10,7,1.42857142857143,6.5,55.75,"POLYGON ((5.9999999998002 55.4999999998002,5.9999999998002 55.9999999997003,6.99999999960033 55.9999999997003,6.99999999960033 55.4999999998002,5.9999999998002 55.4999999998002))"
"40F7","NS-IBTS","27.4.b",1,1994,6,7,0.857142857142857,7.5,55.75,"POLYGON ((6.99999999960033 55.4999999998002,6.99999999960033 55.9999999997003,8.00000000029985 55.9999999997003,8.00000000029985 55.4999999998002,6.99999999960033 55.4999999998002))"
"41E7","NS-IBTS","27.4.b",1,1994,5,8,0.625,-2.5,56.25,"POLYGON ((-3.0000000001998 55.9999999997003,-3.0000000001998 56.4999999996003,-2.00000000039967 56.4999999996003,-2.00000000039967 55.9999999997003,-3.0000000001998 55.9999999997003))"
"41E8","NS-IBTS","27.4.b",1,1994,6,11,0.545454545454545,-1.5,56.25,"POLYGON ((-2.00000000039967 55.9999999997003,-2.00000000039967 56.4999999996003,-0.999999999700151 56.4999999996003,-0.999999999700151 55.9999999997003,-2.00000000039967 55.9999999997003))"
"41E9","NS-IBTS","27.4.b",1,1994,6,9,0.666666666666667,-0.5,56.25,"POLYGON ((-0.999999999700151 55.9999999997003,-0.999999999700151 56.4999999996003,0.000000000099988 56.4999999996003,0.000000000099988 55.9999999997003,-0.999999999700151 55.9999999997003))"
"41F0","NS-IBTS","27.4.b",1,1994,4,9,0.444444444444444,0.5,56.25,"POLYGON ((0.000000000099988 55.9999999997003,0.000000000099988 56.4999999996003,0.999999999900126 56.4999999996003,0.999999999900126 55.9999999997003,0.000000000099988 55.9999999997003))"
"41F1","NS-IBTS","27.4.b",1,1994,6,10,0.6,1.5,56.25,"POLYGON ((0.999999999900126 55.9999999997003,0.999999999900126 56.4999999996003,1.99999999970026 56.4999999996003,1.99999999970026 55.9999999997003,0.999999999900126 55.9999999997003))"
"41F2","NS-IBTS","27.4.b",1,1994,5,9,0.555555555555556,2.5,56.25,"POLYGON ((1.99999999970026 55.9999999997003,1.99999999970026 56.4999999996003,3.00000000039972 56.4999999996003,3.00000000039972 55.9999999997003,1.99999999970026 55.9999999997003))"
"41F3","NS-IBTS","27.4.b",1,1994,3,10,0.3,3.5,56.25,"POLYGON ((3.00000000039972 55.9999999997003,3.00000000039972 56.4999999996003,4.00000000019992 56.4999999996003,4.00000000019992 55.9999999997003,3.00000000039972 55.9999999997003))"
"41F4","NS-IBTS","27.4.b",1,1994,5,10,0.5,4.5,56.25,"POLYGON ((4.00000000019992 55.9999999997003,4.00000000019992 56.4999999996003,5.00000000000006 56.4999999996003,5.00000000000006 55.9999999997003,4.00000000019992 55.9999999997003))"
