"Survey","Quarter","Year","StatRec","F_CODE","Lat","Lon","WKT","Boreal","Lusitanian","Unknown","Atlantic","ratio"
"BITS",1,2001,"40G0","3.b, c",10.5,55.75,"POLYGON ((9.99999999990013 55.4999999998002,9.99999999990013 55.9999999997003,10.9999999997003 55.9999999997003,10.9999999997003 55.4999999998002,9.99999999990013 55.4999999998002))",14,8,2,0,0.571428571428571
"BITS",1,2001,"40G1","3.b, c",11.5,55.75,"POLYGON ((10.9999999997003 55.4999999998002,10.9999999997003 55.9999999997003,12.0000000003997 55.9999999997003,12.0000000003997 55.4999999998002,10.9999999997003 55.4999999998002))",7,2,1,0,0.285714285714286
"BITS",1,2001,"40G2","3.b, c",12.5,55.75,"POLYGON ((12.0000000003997 55.4999999998002,12.0000000003997 55.9999999997003,13.0000000001999 55.9999999997003,13.0000000001999 55.4999999998002,12.0000000003997 55.4999999998002))",5,4,1,0,0.8
"BITS",1,2001,"41G0","3.b, c",10.5,56.25,"POLYGON ((9.99999999990013 55.9999999997003,9.99999999990013 56.4999999996003,10.9999999997003 56.4999999996003,10.9999999997003 55.9999999997003,9.99999999990013 55.9999999997003))",11,8,2,0,0.727272727272727
"BITS",1,2001,"42H0","3.d",20.5,56.75,"POLYGON ((19.9999999997003 56.4999999996003,19.9999999997003 57.0000000003998,21.0000000003997 57.0000000003998,21.0000000003997 56.4999999996003,19.9999999997003 56.4999999996003))",1,1,0,0,1
"BITS",1,2001,"43H0","3.d",20.5,57.25,"POLYGON ((19.9999999997003 57.0000000003998,19.9999999997003 57.5000000002998,21.0000000003997 57.5000000002998,21.0000000003997 57.0000000003998,19.9999999997003 57.0000000003998))",1,1,0,0,1
"BITS",1,2001,"43H1","3.d",21.5,57.25,"POLYGON ((21.0000000003997 57.0000000003998,21.0000000003997 57.5000000002998,22.0000000001999 57.5000000002998,22.0000000001999 57.0000000003998,21.0000000003997 57.0000000003998))",1,1,0,0,1
"BITS",1,2001,"44H1","3.d",21.5,57.75,"POLYGON ((21.0000000003997 57.5000000002998,21.0000000003997 58.0000000001999,22.0000000001999 58.0000000001999,22.0000000001999 57.5000000002998,21.0000000003997 57.5000000002998))",1,1,0,0,1
"BITS",1,2002,"37G0","3.b, c",10.5,54.25,"POLYGON ((9.99999999990013 54.0000000001,9.99999999990013 54.5000000000001,10.9999999997003 54.5000000000001,10.9999999997003 54.0000000001,9.99999999990013 54.0000000001))",4,3,0,0,0.75
"BITS",1,2002,"37G1","3.b, c",11.5,54.25,"POLYGON ((10.9999999997003 54.0000000001,10.9999999997003 54.5000000000001,12.0000000003997 54.5000000000001,12.0000000003997 54.0000000001,10.9999999997003 54.0000000001))",8,4,1,0,0.5
"BITS",1,2002,"37G4","3.d",14.5,54.25,"POLYGON ((14.0000000000001 54.0000000001,14.0000000000001 54.5000000000001,14.9999999998002 54.5000000000001,14.9999999998002 54.0000000001,14.0000000000001 54.0000000001))",7,2,1,0,0.285714285714286
"BITS",1,2002,"38G0","3.b, c",10.5,54.75,"POLYGON ((9.99999999990013 54.5000000000001,9.99999999990013 54.9999999999001,10.9999999997003 54.9999999999001,10.9999999997003 54.5000000000001,9.99999999990013 54.5000000000001))",9,6,1,1,0.666666666666667
"BITS",1,2002,"38G1","3.b, c",11.5,54.75,"POLYGON ((10.9999999997003 54.5000000000001,10.9999999997003 54.9999999999001,12.0000000003997 54.9999999999001,12.0000000003997 54.5000000000001,10.9999999997003 54.5000000000001))",5,3,1,0,0.6
"BITS",1,2002,"38G2","3.d",12.5,54.75,"POLYGON ((12.0000000003997 54.5000000000001,12.0000000003997 54.9999999999001,13.0000000001999 54.9999999999001,13.0000000001999 54.5000000000001,12.0000000003997 54.5000000000001))",5,3,1,0,0.6
"BITS",1,2002,"38G3","3.d",13.5,54.75,"POLYGON ((13.0000000001999 54.5000000000001,13.0000000001999 54.9999999999001,14.0000000000001 54.9999999999001,14.0000000000001 54.5000000000001,13.0000000001999 54.5000000000001))",8,3,2,0,0.375
"BITS",1,2002,"38G4","3.d",14.5,54.75,"POLYGON ((14.0000000000001 54.5000000000001,14.0000000000001 54.9999999999001,14.9999999998002 54.9999999999001,14.9999999998002 54.5000000000001,14.0000000000001 54.5000000000001))",7,4,1,0,0.571428571428571
"BITS",1,2002,"38G5","3.d",15.5,54.75,"POLYGON ((14.9999999998002 54.5000000000001,14.9999999998002 54.9999999999001,15.9999999996003 54.9999999999001,15.9999999996003 54.5000000000001,14.9999999998002 54.5000000000001))",5,4,0,0,0.8
"BITS",1,2002,"39F9","3.b, c",9.5,55.25,"POLYGON ((9.00000000009999 54.9999999999001,9.00000000009999 55.4999999998002,9.99999999990013 55.4999999998002,9.99999999990013 54.9999999999001,9.00000000009999 54.9999999999001))",11,3,0,0,0.272727272727273
"BITS",1,2002,"39G0","3.b, c",10.5,55.25,"POLYGON ((9.99999999990013 54.9999999999001,9.99999999990013 55.4999999998002,10.9999999997003 55.4999999998002,10.9999999997003 54.9999999999001,9.99999999990013 54.9999999999001))",5,4,0,0,0.8
"BITS",1,2002,"39G1","3.b, c",11.5,55.25,"POLYGON ((10.9999999997003 54.9999999999001,10.9999999997003 55.4999999998002,12.0000000003997 55.4999999998002,12.0000000003997 54.9999999999001,10.9999999997003 54.9999999999001))",11,6,0,0,0.545454545454545
"BITS",1,2002,"39G3","3.d",13.5,55.25,"POLYGON ((13.0000000001999 54.9999999999001,13.0000000001999 55.4999999998002,14.0000000000001 55.4999999998002,14.0000000000001 54.9999999999001,13.0000000001999 54.9999999999001))",7,3,1,1,0.428571428571429
"BITS",1,2002,"39G4","3.d",14.5,55.25,"POLYGON ((14.0000000000001 54.9999999999001,14.0000000000001 55.4999999998002,14.9999999998002 55.4999999998002,14.9999999998002 54.9999999999001,14.0000000000001 54.9999999999001))",6,3,0,0,0.5
"BITS",1,2002,"40G0","3.b, c",10.5,55.75,"POLYGON ((9.99999999990013 55.4999999998002,9.99999999990013 55.9999999997003,10.9999999997003 55.9999999997003,10.9999999997003 55.4999999998002,9.99999999990013 55.4999999998002))",13,7,2,0,0.538461538461538
"BITS",1,2002,"40G2","3.b, c",12.5,55.75,"POLYGON ((12.0000000003997 55.4999999998002,12.0000000003997 55.9999999997003,13.0000000001999 55.9999999997003,13.0000000001999 55.4999999998002,12.0000000003997 55.4999999998002))",5,5,1,0,1
"BITS",1,2002,"41G0","3.b, c",10.5,56.25,"POLYGON ((9.99999999990013 55.9999999997003,9.99999999990013 56.4999999996003,10.9999999997003 56.4999999996003,10.9999999997003 55.9999999997003,9.99999999990013 55.9999999997003))",8,5,0,0,0.625
"BITS",1,2002,"42H0","3.d",20.5,56.75,"POLYGON ((19.9999999997003 56.4999999996003,19.9999999997003 57.0000000003998,21.0000000003997 57.0000000003998,21.0000000003997 56.4999999996003,19.9999999997003 56.4999999996003))",1,1,0,0,1
"BITS",1,2002,"43H0","3.d",20.5,57.25,"POLYGON ((19.9999999997003 57.0000000003998,19.9999999997003 57.5000000002998,21.0000000003997 57.5000000002998,21.0000000003997 57.0000000003998,19.9999999997003 57.0000000003998))",1,1,0,0,1
"BITS",1,2002,"43H1","3.d",21.5,57.25,"POLYGON ((21.0000000003997 57.0000000003998,21.0000000003997 57.5000000002998,22.0000000001999 57.5000000002998,22.0000000001999 57.0000000003998,21.0000000003997 57.0000000003998))",1,1,0,0,1
"BITS",1,2003,"37G0","3.b, c",10.5,54.25,"POLYGON ((9.99999999990013 54.0000000001,9.99999999990013 54.5000000000001,10.9999999997003 54.5000000000001,10.9999999997003 54.0000000001,9.99999999990013 54.0000000001))",4,3,0,0,0.75
"BITS",1,2003,"37G1","3.b, c",11.5,54.25,"POLYGON ((10.9999999997003 54.0000000001,10.9999999997003 54.5000000000001,12.0000000003997 54.5000000000001,12.0000000003997 54.0000000001,10.9999999997003 54.0000000001))",7,5,1,0,0.714285714285714
"BITS",1,2003,"37G2","3.d",12.5,54.25,"POLYGON ((12.0000000003997 54.0000000001,12.0000000003997 54.5000000000001,13.0000000001999 54.5000000000001,13.0000000001999 54.0000000001,12.0000000003997 54.0000000001))",3,1,0,0,0.333333333333333
"BITS",1,2003,"37G3","3.d",13.5,54.25,"POLYGON ((13.0000000001999 54.0000000001,13.0000000001999 54.5000000000001,14.0000000000001 54.5000000000001,14.0000000000001 54.0000000001,13.0000000001999 54.0000000001))",4,1,0,0,0.25
"BITS",1,2003,"37G4","3.d",14.5,54.25,"POLYGON ((14.0000000000001 54.0000000001,14.0000000000001 54.5000000000001,14.9999999998002 54.5000000000001,14.9999999998002 54.0000000001,14.0000000000001 54.0000000001))",3,1,0,0,0.333333333333333
"BITS",1,2003,"38G0","3.b, c",10.5,54.75,"POLYGON ((9.99999999990013 54.5000000000001,9.99999999990013 54.9999999999001,10.9999999997003 54.9999999999001,10.9999999997003 54.5000000000001,9.99999999990013 54.5000000000001))",5,4,0,0,0.8
"BITS",1,2003,"38G2","3.d",12.5,54.75,"POLYGON ((12.0000000003997 54.5000000000001,12.0000000003997 54.9999999999001,13.0000000001999 54.9999999999001,13.0000000001999 54.5000000000001,12.0000000003997 54.5000000000001))",6,5,1,0,0.833333333333333
"BITS",1,2003,"38G3","3.d",13.5,54.75,"POLYGON ((13.0000000001999 54.5000000000001,13.0000000001999 54.9999999999001,14.0000000000001 54.9999999999001,14.0000000000001 54.5000000000001,13.0000000001999 54.5000000000001))",11,3,2,0,0.272727272727273
"BITS",1,2003,"38G4","3.d",14.5,54.75,"POLYGON ((14.0000000000001 54.5000000000001,14.0000000000001 54.9999999999001,14.9999999998002 54.9999999999001,14.9999999998002 54.5000000000001,14.0000000000001 54.5000000000001))",7,3,1,0,0.428571428571429
"BITS",1,2003,"38G5","3.d",15.5,54.75,"POLYGON ((14.9999999998002 54.5000000000001,14.9999999998002 54.9999999999001,15.9999999996003 54.9999999999001,15.9999999996003 54.5000000000001,14.9999999998002 54.5000000000001))",4,3,1,0,0.75
"BITS",1,2003,"39G0","3.b, c",10.5,55.25,"POLYGON ((9.99999999990013 54.9999999999001,9.99999999990013 55.4999999998002,10.9999999997003 55.4999999998002,10.9999999997003 54.9999999999001,9.99999999990013 54.9999999999001))",9,2,2,0,0.222222222222222
"BITS",1,2003,"39G1","3.b, c",11.5,55.25,"POLYGON ((10.9999999997003 54.9999999999001,10.9999999997003 55.4999999998002,12.0000000003997 55.4999999998002,12.0000000003997 54.9999999999001,10.9999999997003 54.9999999999001))",10,4,0,1,0.4
"BITS",1,2003,"39G2","3.d",12.5,55.25,"POLYGON ((12.0000000003997 54.9999999999001,12.0000000003997 55.4999999998002,13.0000000001999 55.4999999998002,13.0000000001999 54.9999999999001,12.0000000003997 54.9999999999001))",4,1,0,0,0.25
"BITS",1,2003,"39G3","3.d",13.5,55.25,"POLYGON ((13.0000000001999 54.9999999999001,13.0000000001999 55.4999999998002,14.0000000000001 55.4999999998002,14.0000000000001 54.9999999999001,13.0000000001999 54.9999999999001))",6,3,1,1,0.5
"BITS",1,2003,"39G4","3.d",14.5,55.25,"POLYGON ((14.0000000000001 54.9999999999001,14.0000000000001 55.4999999998002,14.9999999998002 55.4999999998002,14.9999999998002 54.9999999999001,14.0000000000001 54.9999999999001))",5,3,1,0,0.6
"BITS",1,2003,"40G0","3.b, c",10.5,55.75,"POLYGON ((9.99999999990013 55.4999999998002,9.99999999990013 55.9999999997003,10.9999999997003 55.9999999997003,10.9999999997003 55.4999999998002,9.99999999990013 55.4999999998002))",11,8,2,0,0.727272727272727
"BITS",1,2003,"40G2","3.b, c",12.5,55.75,"POLYGON ((12.0000000003997 55.4999999998002,12.0000000003997 55.9999999997003,13.0000000001999 55.9999999997003,13.0000000001999 55.4999999998002,12.0000000003997 55.4999999998002))",6,5,1,0,0.833333333333333
"BITS",1,2003,"41G0","3.b, c",10.5,56.25,"POLYGON ((9.99999999990013 55.9999999997003,9.99999999990013 56.4999999996003,10.9999999997003 56.4999999996003,10.9999999997003 55.9999999997003,9.99999999990013 55.9999999997003))",12,5,2,1,0.416666666666667
"BITS",1,2003,"42H0","3.d",20.5,56.75,"POLYGON ((19.9999999997003 56.4999999996003,19.9999999997003 57.0000000003998,21.0000000003997 57.0000000003998,21.0000000003997 56.4999999996003,19.9999999997003 56.4999999996003))",1,1,0,0,1
"BITS",1,2003,"43H0","3.d",20.5,57.25,"POLYGON ((19.9999999997003 57.0000000003998,19.9999999997003 57.5000000002998,21.0000000003997 57.5000000002998,21.0000000003997 57.0000000003998,19.9999999997003 57.0000000003998))",1,1,0,0,1
"BITS",1,2003,"43H1","3.d",21.5,57.25,"POLYGON ((21.0000000003997 57.0000000003998,21.0000000003997 57.5000000002998,22.0000000001999 57.5000000002998,22.0000000001999 57.0000000003998,21.0000000003997 57.0000000003998))",1,1,0,0,1
"BITS",1,2004,"37G0","3.b, c",10.5,54.25,"POLYGON ((9.99999999990013 54.0000000001,9.99999999990013 54.5000000000001,10.9999999997003 54.5000000000001,10.9999999997003 54.0000000001,9.99999999990013 54.0000000001))",4,4,0,0,1
"BITS",1,2004,"37G1","3.b, c",11.5,54.25,"POLYGON ((10.9999999997003 54.0000000001,10.9999999997003 54.5000000000001,12.0000000003997 54.5000000000001,12.0000000003997 54.0000000001,10.9999999997003 54.0000000001))",7,3,1,0,0.428571428571429
"BITS",1,2004,"37G2","3.d",12.5,54.25,"POLYGON ((12.0000000003997 54.0000000001,12.0000000003997 54.5000000000001,13.0000000001999 54.5000000000001,13.0000000001999 54.0000000001,12.0000000003997 54.0000000001))",4,2,2,0,0.5
"BITS",1,2004,"38G0","3.b, c",10.5,54.75,"POLYGON ((9.99999999990013 54.5000000000001,9.99999999990013 54.9999999999001,10.9999999997003 54.9999999999001,10.9999999997003 54.5000000000001,9.99999999990013 54.5000000000001))",7,5,1,0,0.714285714285714
"BITS",1,2004,"38G1","3.b, c",11.5,54.75,"POLYGON ((10.9999999997003 54.5000000000001,10.9999999997003 54.9999999999001,12.0000000003997 54.9999999999001,12.0000000003997 54.5000000000001,10.9999999997003 54.5000000000001))",6,6,1,0,1
"BITS",1,2004,"38G2","3.d",12.5,54.75,"POLYGON ((12.0000000003997 54.5000000000001,12.0000000003997 54.9999999999001,13.0000000001999 54.9999999999001,13.0000000001999 54.5000000000001,12.0000000003997 54.5000000000001))",7,5,2,0,0.714285714285714
"BITS",1,2004,"38G3","3.d",13.5,54.75,"POLYGON ((13.0000000001999 54.5000000000001,13.0000000001999 54.9999999999001,14.0000000000001 54.9999999999001,14.0000000000001 54.5000000000001,13.0000000001999 54.5000000000001))",7,3,1,0,0.428571428571429
"BITS",1,2004,"38G4","3.d",14.5,54.75,"POLYGON ((14.0000000000001 54.5000000000001,14.0000000000001 54.9999999999001,14.9999999998002 54.9999999999001,14.9999999998002 54.5000000000001,14.0000000000001 54.5000000000001))",6,4,2,0,0.666666666666667
"BITS",1,2004,"38G5","3.d",15.5,54.75,"POLYGON ((14.9999999998002 54.5000000000001,14.9999999998002 54.9999999999001,15.9999999996003 54.9999999999001,15.9999999996003 54.5000000000001,14.9999999998002 54.5000000000001))",4,4,0,0,1
"BITS",1,2004,"39F9","3.b, c",9.5,55.25,"POLYGON ((9.00000000009999 54.9999999999001,9.00000000009999 55.4999999998002,9.99999999990013 55.4999999998002,9.99999999990013 54.9999999999001,9.00000000009999 54.9999999999001))",7,2,0,0,0.285714285714286
"BITS",1,2004,"39G0","3.b, c",10.5,55.25,"POLYGON ((9.99999999990013 54.9999999999001,9.99999999990013 55.4999999998002,10.9999999997003 55.4999999998002,10.9999999997003 54.9999999999001,9.99999999990013 54.9999999999001))",8,4,1,0,0.5
"BITS",1,2004,"39G1","3.b, c",11.5,55.25,"POLYGON ((10.9999999997003 54.9999999999001,10.9999999997003 55.4999999998002,12.0000000003997 55.4999999998002,12.0000000003997 54.9999999999001,10.9999999997003 54.9999999999001))",13,7,1,0,0.538461538461538
"BITS",1,2004,"39G3","3.d",13.5,55.25,"POLYGON ((13.0000000001999 54.9999999999001,13.0000000001999 55.4999999998002,14.0000000000001 55.4999999998002,14.0000000000001 54.9999999999001,13.0000000001999 54.9999999999001))",4,3,1,0,0.75
"BITS",1,2004,"39G4","3.d",14.5,55.25,"POLYGON ((14.0000000000001 54.9999999999001,14.0000000000001 55.4999999998002,14.9999999998002 55.4999999998002,14.9999999998002 54.9999999999001,14.0000000000001 54.9999999999001))",4,3,1,0,0.75
"BITS",1,2004,"40G0","3.b, c",10.5,55.75,"POLYGON ((9.99999999990013 55.4999999998002,9.99999999990013 55.9999999997003,10.9999999997003 55.9999999997003,10.9999999997003 55.4999999998002,9.99999999990013 55.4999999998002))",13,7,2,0,0.538461538461538
"BITS",1,2004,"40G1","3.b, c",11.5,55.75,"POLYGON ((10.9999999997003 55.4999999998002,10.9999999997003 55.9999999997003,12.0000000003997 55.9999999997003,12.0000000003997 55.4999999998002,10.9999999997003 55.4999999998002))",6,2,1,0,0.333333333333333
"BITS",1,2004,"40G2","3.b, c",12.5,55.75,"POLYGON ((12.0000000003997 55.4999999998002,12.0000000003997 55.9999999997003,13.0000000001999 55.9999999997003,13.0000000001999 55.4999999998002,12.0000000003997 55.4999999998002))",7,4,0,0,0.571428571428571
"BITS",1,2004,"40H0","3.d",20.5,55.75,"POLYGON ((19.9999999997003 55.4999999998002,19.9999999997003 55.9999999997003,21.0000000003997 55.9999999997003,21.0000000003997 55.4999999998002,19.9999999997003 55.4999999998002))",1,1,0,0,1
"BITS",1,2004,"41G0","3.b, c",10.5,56.25,"POLYGON ((9.99999999990013 55.9999999997003,9.99999999990013 56.4999999996003,10.9999999997003 56.4999999996003,10.9999999997003 55.9999999997003,9.99999999990013 55.9999999997003))",9,9,3,0,1
"BITS",1,2004,"42H0","3.d",20.5,56.75,"POLYGON ((19.9999999997003 56.4999999996003,19.9999999997003 57.0000000003998,21.0000000003997 57.0000000003998,21.0000000003997 56.4999999996003,19.9999999997003 56.4999999996003))",1,1,0,0,1
"BITS",1,2004,"43H0","3.d",20.5,57.25,"POLYGON ((19.9999999997003 57.0000000003998,19.9999999997003 57.5000000002998,21.0000000003997 57.5000000002998,21.0000000003997 57.0000000003998,19.9999999997003 57.0000000003998))",1,1,0,0,1
"BITS",1,2004,"43H1","3.d",21.5,57.25,"POLYGON ((21.0000000003997 57.0000000003998,21.0000000003997 57.5000000002998,22.0000000001999 57.5000000002998,22.0000000001999 57.0000000003998,21.0000000003997 57.0000000003998))",1,1,0,0,1
"BITS",1,2004,"44H0","3.d",20.5,57.75,"POLYGON ((19.9999999997003 57.5000000002998,19.9999999997003 58.0000000001999,21.0000000003997 58.0000000001999,21.0000000003997 57.5000000002998,19.9999999997003 57.5000000002998))",1,1,0,0,1
"BITS",1,2005,"37G0","3.b, c",10.5,54.25,"POLYGON ((9.99999999990013 54.0000000001,9.99999999990013 54.5000000000001,10.9999999997003 54.5000000000001,10.9999999997003 54.0000000001,9.99999999990013 54.0000000001))",4,3,0,0,0.75
"BITS",1,2005,"37G1","3.b, c",11.5,54.25,"POLYGON ((10.9999999997003 54.0000000001,10.9999999997003 54.5000000000001,12.0000000003997 54.5000000000001,12.0000000003997 54.0000000001,10.9999999997003 54.0000000001))",9,3,1,0,0.333333333333333
"BITS",1,2005,"37G2","3.d",12.5,54.25,"POLYGON ((12.0000000003997 54.0000000001,12.0000000003997 54.5000000000001,13.0000000001999 54.5000000000001,13.0000000001999 54.0000000001,12.0000000003997 54.0000000001))",5,4,1,0,0.8
"BITS",1,2005,"37G4","3.d",14.5,54.25,"POLYGON ((14.0000000000001 54.0000000001,14.0000000000001 54.5000000000001,14.9999999998002 54.5000000000001,14.9999999998002 54.0000000001,14.0000000000001 54.0000000001))",2,1,1,0,0.5
"BITS",1,2005,"38G0","3.b, c",10.5,54.75,"POLYGON ((9.99999999990013 54.5000000000001,9.99999999990013 54.9999999999001,10.9999999997003 54.9999999999001,10.9999999997003 54.5000000000001,9.99999999990013 54.5000000000001))",8,9,1,0,1.125
"BITS",1,2005,"38G1","3.b, c",11.5,54.75,"POLYGON ((10.9999999997003 54.5000000000001,10.9999999997003 54.9999999999001,12.0000000003997 54.9999999999001,12.0000000003997 54.5000000000001,10.9999999997003 54.5000000000001))",6,6,0,0,1
"BITS",1,2005,"38G2","3.d",12.5,54.75,"POLYGON ((12.0000000003997 54.5000000000001,12.0000000003997 54.9999999999001,13.0000000001999 54.9999999999001,13.0000000001999 54.5000000000001,12.0000000003997 54.5000000000001))",9,4,1,1,0.444444444444444
"BITS",1,2005,"38G3","3.d",13.5,54.75,"POLYGON ((13.0000000001999 54.5000000000001,13.0000000001999 54.9999999999001,14.0000000000001 54.9999999999001,14.0000000000001 54.5000000000001,13.0000000001999 54.5000000000001))",6,3,1,0,0.5
"BITS",1,2005,"38G4","3.d",14.5,54.75,"POLYGON ((14.0000000000001 54.5000000000001,14.0000000000001 54.9999999999001,14.9999999998002 54.9999999999001,14.9999999998002 54.5000000000001,14.0000000000001 54.5000000000001))",7,3,1,0,0.428571428571429
"BITS",1,2005,"39G0","3.b, c",10.5,55.25,"POLYGON ((9.99999999990013 54.9999999999001,9.99999999990013 55.4999999998002,10.9999999997003 55.4999999998002,10.9999999997003 54.9999999999001,9.99999999990013 54.9999999999001))",7,6,1,0,0.857142857142857
"BITS",1,2005,"39G1","3.b, c",11.5,55.25,"POLYGON ((10.9999999997003 54.9999999999001,10.9999999997003 55.4999999998002,12.0000000003997 55.4999999998002,12.0000000003997 54.9999999999001,10.9999999997003 54.9999999999001))",11,3,1,0,0.272727272727273
"BITS",1,2005,"39G2","3.d",12.5,55.25,"POLYGON ((12.0000000003997 54.9999999999001,12.0000000003997 55.4999999998002,13.0000000001999 55.4999999998002,13.0000000001999 54.9999999999001,12.0000000003997 54.9999999999001))",4,3,0,0,0.75
"BITS",1,2005,"39G3","3.d",13.5,55.25,"POLYGON ((13.0000000001999 54.9999999999001,13.0000000001999 55.4999999998002,14.0000000000001 55.4999999998002,14.0000000000001 54.9999999999001,13.0000000001999 54.9999999999001))",5,4,1,1,0.8
"BITS",1,2005,"39G4","3.d",14.5,55.25,"POLYGON ((14.0000000000001 54.9999999999001,14.0000000000001 55.4999999998002,14.9999999998002 55.4999999998002,14.9999999998002 54.9999999999001,14.0000000000001 54.9999999999001))",5,3,1,0,0.6
"BITS",1,2005,"40G0","3.b, c",10.5,55.75,"POLYGON ((9.99999999990013 55.4999999998002,9.99999999990013 55.9999999997003,10.9999999997003 55.9999999997003,10.9999999997003 55.4999999998002,9.99999999990013 55.4999999998002))",11,4,1,0,0.363636363636364
"BITS",1,2005,"40G1","3.b, c",11.5,55.75,"POLYGON ((10.9999999997003 55.4999999998002,10.9999999997003 55.9999999997003,12.0000000003997 55.9999999997003,12.0000000003997 55.4999999998002,10.9999999997003 55.4999999998002))",9,6,1,0,0.666666666666667
"BITS",1,2005,"40G2","3.b, c",12.5,55.75,"POLYGON ((12.0000000003997 55.4999999998002,12.0000000003997 55.9999999997003,13.0000000001999 55.9999999997003,13.0000000001999 55.4999999998002,12.0000000003997 55.4999999998002))",8,4,1,0,0.5
"BITS",1,2005,"40H0","3.d",20.5,55.75,"POLYGON ((19.9999999997003 55.4999999998002,19.9999999997003 55.9999999997003,21.0000000003997 55.9999999997003,21.0000000003997 55.4999999998002,19.9999999997003 55.4999999998002))",2,2,0,0,1
"BITS",1,2005,"41G0","3.b, c",10.5,56.25,"POLYGON ((9.99999999990013 55.9999999997003,9.99999999990013 56.4999999996003,10.9999999997003 56.4999999996003,10.9999999997003 55.9999999997003,9.99999999990013 55.9999999997003))",12,5,3,0,0.416666666666667
"BITS",1,2005,"41G9","3.d",19.5,56.25,"POLYGON ((18.9999999999001 55.9999999997003,18.9999999999001 56.4999999996003,19.9999999997003 56.4999999996003,19.9999999997003 55.9999999997003,18.9999999999001 55.9999999997003))",1,1,0,0,1
"BITS",1,2005,"42H0","3.d",20.5,56.75,"POLYGON ((19.9999999997003 56.4999999996003,19.9999999997003 57.0000000003998,21.0000000003997 57.0000000003998,21.0000000003997 56.4999999996003,19.9999999997003 56.4999999996003))",1,1,1,0,1
"BITS",1,2005,"43H0","3.d",20.5,57.25,"POLYGON ((19.9999999997003 57.0000000003998,19.9999999997003 57.5000000002998,21.0000000003997 57.5000000002998,21.0000000003997 57.0000000003998,19.9999999997003 57.0000000003998))",1,1,0,0,1
"BITS",1,2005,"43H1","3.d",21.5,57.25,"POLYGON ((21.0000000003997 57.0000000003998,21.0000000003997 57.5000000002998,22.0000000001999 57.5000000002998,22.0000000001999 57.0000000003998,21.0000000003997 57.0000000003998))",1,1,1,0,1
"BITS",1,2005,"44H1","3.d",21.5,57.75,"POLYGON ((21.0000000003997 57.5000000002998,21.0000000003997 58.0000000001999,22.0000000001999 58.0000000001999,22.0000000001999 57.5000000002998,21.0000000003997 57.5000000002998))",1,1,0,0,1
"BITS",1,2005,"45H0","3.d",20.5,58.25,"POLYGON ((19.9999999997003 58.0000000001999,19.9999999997003 58.5000000001,21.0000000003997 58.5000000001,21.0000000003997 58.0000000001999,19.9999999997003 58.0000000001999))",1,1,0,0,1
"BITS",1,2006,"37G0","3.b, c",10.5,54.25,"POLYGON ((9.99999999990013 54.0000000001,9.99999999990013 54.5000000000001,10.9999999997003 54.5000000000001,10.9999999997003 54.0000000001,9.99999999990013 54.0000000001))",5,3,1,0,0.6
"BITS",1,2006,"37G1","3.b, c",11.5,54.25,"POLYGON ((10.9999999997003 54.0000000001,10.9999999997003 54.5000000000001,12.0000000003997 54.5000000000001,12.0000000003997 54.0000000001,10.9999999997003 54.0000000001))",5,5,1,0,1
"BITS",1,2006,"37G3","3.d",13.5,54.25,"POLYGON ((13.0000000001999 54.0000000001,13.0000000001999 54.5000000000001,14.0000000000001 54.5000000000001,14.0000000000001 54.0000000001,13.0000000001999 54.0000000001))",7,1,0,0,0.142857142857143
"BITS",1,2006,"37G4","3.d",14.5,54.25,"POLYGON ((14.0000000000001 54.0000000001,14.0000000000001 54.5000000000001,14.9999999998002 54.5000000000001,14.9999999998002 54.0000000001,14.0000000000001 54.0000000001))",2,1,0,0,0.5
"BITS",1,2006,"38G0","3.b, c",10.5,54.75,"POLYGON ((9.99999999990013 54.5000000000001,9.99999999990013 54.9999999999001,10.9999999997003 54.9999999999001,10.9999999997003 54.5000000000001,9.99999999990013 54.5000000000001))",5,7,1,0,1.4
"BITS",1,2006,"38G1","3.b, c",11.5,54.75,"POLYGON ((10.9999999997003 54.5000000000001,10.9999999997003 54.9999999999001,12.0000000003997 54.9999999999001,12.0000000003997 54.5000000000001,10.9999999997003 54.5000000000001))",5,4,1,0,0.8
"BITS",1,2006,"38G2","3.d",12.5,54.75,"POLYGON ((12.0000000003997 54.5000000000001,12.0000000003997 54.9999999999001,13.0000000001999 54.9999999999001,13.0000000001999 54.5000000000001,12.0000000003997 54.5000000000001))",6,3,1,0,0.5
"BITS",1,2006,"38G3","3.d",13.5,54.75,"POLYGON ((13.0000000001999 54.5000000000001,13.0000000001999 54.9999999999001,14.0000000000001 54.9999999999001,14.0000000000001 54.5000000000001,13.0000000001999 54.5000000000001))",8,3,2,0,0.375
"BITS",1,2006,"38G4","3.d",14.5,54.75,"POLYGON ((14.0000000000001 54.5000000000001,14.0000000000001 54.9999999999001,14.9999999998002 54.9999999999001,14.9999999998002 54.5000000000001,14.0000000000001 54.5000000000001))",8,3,2,0,0.375
"BITS",1,2006,"38G5","3.d",15.5,54.75,"POLYGON ((14.9999999998002 54.5000000000001,14.9999999998002 54.9999999999001,15.9999999996003 54.9999999999001,15.9999999996003 54.5000000000001,14.9999999998002 54.5000000000001))",5,3,0,0,0.6
